1.495348781221220502e+00 0.000000000000000000e+00
1.484441598361241788e+00 0.000000000000000000e+00
1.432379520374638560e+00 0.000000000000000000e+00
1.420104592818191458e+00 0.000000000000000000e+00
1.404174212035714131e+00 0.000000000000000000e+00
1.396351661129445088e+00 0.000000000000000000e+00
1.388951657577609078e+00 0.000000000000000000e+00
1.383956249373247349e+00 0.000000000000000000e+00
1.379633899449158152e+00 0.000000000000000000e+00
1.376273448260166621e+00 0.000000000000000000e+00
1.373402626767661561e+00 0.000000000000000000e+00
1.371017550093860615e+00 0.000000000000000000e+00
1.368958891554844515e+00 0.000000000000000000e+00
1.367187056956423286e+00 0.000000000000000000e+00
1.365634643913238078e+00 0.000000000000000000e+00
1.364268981008567971e+00 0.000000000000000000e+00
1.363055436976942092e+00 0.000000000000000000e+00
1.361971367197682081e+00 0.000000000000000000e+00
1.360996382744308786e+00 0.000000000000000000e+00
1.360115169319006556e+00 0.000000000000000000e+00
1.359314637375172552e+00 0.000000000000000000e+00
1.358584283913297996e+00 0.000000000000000000e+00
1.357915221589436117e+00 0.000000000000000000e+00
1.357300069551239607e+00 0.000000000000000000e+00
1.356732552392938551e+00 0.000000000000000000e+00
1.356207349539252149e+00 0.000000000000000000e+00
1.355719895556930288e+00 0.000000000000000000e+00
1.355266263456941012e+00 0.000000000000000000e+00
1.354843050401715043e+00 0.000000000000000000e+00
1.354447296386685373e+00 0.000000000000000000e+00
1.354076412783899785e+00 0.000000000000000000e+00
