0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	1
0	0	0	0	0	0	0	0	1
2	9	1	16	1	3	7	1	7
6	12	7	3	2	18	7	3	12
22	78	42	103	7	79	64	12	76
99	98	88	154	22	174	126	29	162
178	444	217	800	68	426	376	123	499
606	517	636	977	203	985	663	255	1109
682	1626	1017	3277	321	1556	1545	527	1864
3084	1794	3206	4593	1017	4269	3138	1410	4858
1992	4148	3309	9814	1124	3942	4570	1843	5694
10987	5606	11183	15218	4089	13554	10643	5507	16463
4878	9036	8310	22168	2878	7994	10525	4751	13317
31804	13827	30426	39855	12919	34831	28845	16412	44383
10248	16855	17270	43019	6593	14497	20695	10588	26159
74508	29376	70826	87536	34307	75942	64550	40890	99158
18714	27115	31804	71819	13032	23374	35579	20889	44178
152983	55662	139783	166644	76112	145116	124626	89947	192202
30483	41916	51589	107394	22971	34944	55006	34917	67439
276219	95551	247105	282096	150783	252986	216717	172527	333232
46013	58507	76700	145712	37869	48547	78000	54319	94585
452346	153669	396369	435597	268519	405620	344998	300432	525840
64053	77631	104389	183402	56651	64087	104749	77836	121861
680602	233627	588148	619647	440983	607323	507112	482912	764642
83910	97967	134460	216288	80760	81465	133175	103883	149718
960975	337363	815989	828182	671042	860768	704629	720981	1041251
104737	118833	165255	243492	108171	99278	161624	132079	174818
1279524	469630	1079559	1049350	960704	1159258	930223	1018148	1341192
125809	138626	193782	260392	139010	117932	187939	162195	196035
1623855	633976	1357178	1274365	1310193	1497741	1180673	1362971	1648911
145249	157467	219622	268135	171496	135629	212842	190805	213371
1994600	826177	1648128	1492628	1702956	1862476	1450193	1746807	1944851
165414	174356	242356	269114	206190	152389	233380	218626	224951
2360698	1052605	1932342	1696707	2136357	2243824	1727471	2155715	2225674
182683	187642	261500	263449	240771	168089	250816	245826	232289
2726980	1310347	2209834	1883558	2595566	2626101	2009306	2573008	2475817
198963	197511	274512	253818	273627	181689	263755	269052	236336
3079126	1594149	2465937	2052323	3060942	2992404	2292397	2984693	2697108
214247	204842	287300	241652	306789	191820	275117	288275	236374
3421881	1905665	2702467	2201097	3520568	3336651	2571843	3377871	2883782
229275	209391	294181	229182	334634	200684	281426	307228	233885
3732568	2231926	2918301	2342448	3953616	3643816	2841389	3742052	3042646
242683	213170	300359	217286	361402	208375	285965	321702	231193
4016681	2577649	3115144	2475185	4357298	3908705	3108602	4067115	3181925
254282	215863	304513	207480	384581	212006	288840	334586	227742
4270366	2929902	3284229	2608926	4712526	4132041	3356051	4350596	3303801
264619	217645	307964	197579	404226	214659	288971	344499	223480
4485960	3287721	3443662	2741234	4998359	4308228	3596472	4584721	3420172
272479	219887	310811	192018	417013	216129	287620	352834	220054
4658802	3651110	3589456	2887004	5223586	4443450	3820649	4772137	3544159
278159	223645	314366	187653	426752	215042	286415	359214	215956
4773840	4002647	3723446	3043267	5349614	4537525	4027017	4901835	3675235
280781	226326	317850	186120	430523	213922	283861	363662	214650
4840255	4357927	3855766	3214640	5394282	4592415	4208729	4970955	3815164
281215	230976	321100	187281	427200	212699	280725	365131	213557
4851709	4707269	3983284	3399033	5346878	4617330	4363836	4982971	3971232
278707	235290	323403	191608	418374	208453	275594	366928	213665
4805730	5038343	4103088	3596490	5207175	4603003	4491600	4927673	4130304
274716	238730	326824	198273	403254	204826	271076	364293	215587
4706428	5338381	4217165	3805068	4969616	4549785	4589716	4808343	4285444
268159	241110	326878	206901	380814	199467	265983	359000	217463
4550574	5577590	4314900	4026053	4648776	4460883	4649722	4620771	4427364
258760	241958	326986	217136	354088	192492	259196	349984	219681
4325546	5735257	4380451	4251959	4253781	4325824	4659658	4362800	4532153
247881	238312	324841	227958	323608	186056	251932	336607	221669
4041408	5772168	4402115	4468275	3794970	4141283	4608264	4031567	4566938
233792	232445	318325	238853	287852	175843	242390	317123	220256
3691334	5653761	4358837	4652983	3283020	3899936	4486745	3629957	4524326
215504	220956	308086	249202	250915	164691	230368	292942	216290
3283971	5358475	4223610	4774586	2750619	3596947	4285816	3179829	4354658
194655	204550	293165	257652	212626	150910	215507	263607	208336
2819777	4876782	3987398	4797658	2206329	3227594	3983248	2677491	4045387
169349	181777	273358	261386	174560	135102	197361	227954	194274
2307393	4237683	3631276	4671950	1683659	2787570	3575794	2153070	3584932
139767	156605	246285	258721	136109	116908	175106	188599	173654
1782744	3468554	3159198	4377735	1206167	2305344	3069884	1634265	3003973
108989	125887	211811	246153	101218	96506	150046	147018	147344
1275458	2645786	2589038	3877530	798735	1796606	2490181	1147222	2339103
78402	96243	173435	223709	69962	74747	122171	106369	117780
822491	1849784	1967625	3198638	475613	1298024	1874573	727218	1660851
51869	67007	132871	189036	43506	53915	92355	69516	85587
461343	1153474	1351133	2387134	246139	848160	1276031	401853	1053166
29026	41576	91855	146085	23549	35016	62780	39169	56056
211540	622041	808480	1554205	104125	483449	755981	182598	573010
13334	22658	55991	97823	10791	20051	37685	18121	31656
70478	273150	398462	828522	32264	227661	366068	60861	251337
4506	9776	28285	54429	3472	9521	18604	6197	14782
12676	87361	145130	320539	5558	79051	130156	11559	78931
814	3105	10741	21873	642	3499	6814	1170	4949
45	15590	29510	67935	11	15323	25619	23	13120
0	503	2281	4738	0	741	1445	0	882
0	18	85	473	0	6	39	0	21
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
