0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
5	0	0	0	0	1	0	0	0
1	0	0	0	0	0	0	0	0
15	0	1	1	1	1	1	0	0
5	0	0	0	0	1	0	0	0
21	0	0	5	1	4	1	0	4
15	2	0	0	0	7	0	0	0
53	0	5	15	11	16	7	11	19
33	1	0	0	0	6	0	1	0
142	3	9	70	21	71	17	31	35
117	6	4	0	0	36	0	1	0
264	8	38	195	61	191	77	88	111
312	14	4	0	0	91	0	4	0
628	30	119	511	237	575	201	255	324
809	45	8	0	0	237	0	3	0
1179	94	298	1314	538	1517	509	599	847
1806	82	20	0	0	588	0	22	0
2608	218	659	2987	1325	3558	1251	1501	1952
4018	229	31	0	0	1212	0	23	0
4983	459	1516	6419	3009	8101	2854	3290	4531
8266	551	69	0	0	2608	0	75	0
10017	1136	3112	13128	6584	17045	6225	7068	9854
16458	1215	154	0	0	5298	0	138	0
18756	2413	6243	26044	13159	33982	12550	13884	19022
30361	2630	267	0	0	9946	0	234	0
33739	5038	11320	47265	25907	62741	24194	26036	36312
53320	5375	480	0	0	17603	0	429	0
58521	9791	20455	83013	47397	111577	44649	46296	65616
91120	10122	757	0	0	30452	0	710	0
97006	18407	34382	140055	83765	188501	78586	78968	113022
147806	18325	1143	0	0	49548	0	1148	0
155041	34157	56696	225486	140588	302559	131970	128634	184858
230442	31322	1531	0	0	77494	0	1802	0
238520	58674	89319	348116	225167	467381	211771	200654	290846
346888	52641	2350	0	0	117493	0	2518	0
352749	98897	135328	518977	347018	688530	327453	302986	439408
498426	84646	3275	0	0	169094	0	3624	0
501763	160580	199696	745129	514705	975967	489580	442120	642660
694464	129439	4630	0	0	237164	0	4753	0
691594	250870	285944	1034342	738876	1333346	705231	621297	904765
931974	191465	6203	0	0	320345	0	6665	0
917453	380121	396704	1390584	1020637	1759765	978707	848369	1234634
1211753	273095	8257	0	0	419908	0	8414	0
1180490	553099	537661	1810824	1364029	2239818	1320607	1123868	1630746
1527103	376617	10273	0	0	530527	0	10763	0
1467423	781163	711567	2288747	1770491	2756524	1722844	1450732	2089406
1859822	501159	13102	0	0	652380	0	13137	0
1772049	1068120	924156	2818120	2227519	3286053	2184384	1820396	2602720
2201940	645458	16118	0	0	780869	0	15547	0
2071883	1414456	1169987	3373104	2721613	3798128	2692457	2226843	3152912
2529090	804865	19594	0	0	909160	0	18288	0
2357733	1811641	1452629	3934907	3234911	4264153	3229593	2661811	3717247
2830952	975908	23315	0	0	1028384	0	21289	0
2604801	2259617	1771429	4478072	3742522	4647924	3774441	3114124	4268926
3073942	1146455	27786	0	0	1133782	0	23771	0
2796642	2725276	2122219	4967478	4229456	4925119	4301701	3565132	4779644
3252639	1306714	31938	0	0	1216138	0	26138	0
2931297	3202684	2497587	5385930	4661369	5080172	4781880	3997857	5228536
3355478	1449415	36596	0	0	1276030	0	28509	0
2986967	3648403	2889268	5702386	5022371	5104252	5190065	4392798	5580147
3375872	1567731	41554	0	0	1308307	0	29957	0
2966120	4052135	3281032	5909497	5290376	4992476	5504764	4735819	5828315
3305469	1647069	45634	0	0	1307365	0	31460	0
2876995	4367594	3667557	5980575	5455598	4765324	5716825	5005103	5944140
3160255	1689521	49739	0	0	1277626	0	32511	0
2720908	4584410	4038085	5926188	5513623	4435358	5806680	5199663	5942956
2951494	1686653	53370	0	0	1221804	0	32616	0
2513924	4688339	4363362	5747186	5467349	4030545	5776558	5306649	5810196
2690668	1641850	56672	0	0	1143852	0	32096	0
2265623	4666889	4642191	5457381	5320753	3573993	5623428	5315751	5561204
2402462	1560815	58280	0	0	1045336	0	31286	0
1996309	4529237	4858608	5074658	5082633	3097099	5366912	5236191	5213506
2094129	1451027	60121	0	0	937418	0	30184	0
1723135	4291658	5003404	4616637	4789117	2617735	5020015	5071989	4791521
1783019	1316007	61412	0	0	822703	0	28566	0
1452102	3963082	5067194	4114442	4426336	2164582	4610156	4826439	4306363
1488341	1169382	59892	0	0	705765	0	26456	0
1196786	3572534	5050882	3592909	4038264	1745490	4153663	4514973	3800680
1215599	1013756	58769	0	0	596008	0	23804	0
964487	3145635	4956609	3070348	3627325	1376088	3672545	4152305	3276722
970671	863195	57083	0	0	491958	0	21563	0
763301	2707031	4783831	2567541	3211509	1057947	3189124	3762249	2773221
759005	715826	53879	0	0	398487	0	18911	0
589366	2276666	4546618	2100015	2805422	794883	2723597	3345695	2296704
583030	585062	50217	0	0	314401	0	16248	0
445738	1868255	4246455	1682713	2420234	583000	2282040	2930119	1861994
438043	467818	46094	0	0	244698	0	13738	0
332089	1505549	3906797	1318111	2065893	418487	1881560	2524259	1473502
321363	368075	41721	0	0	186987	0	11759	0
240946	1184578	3528119	1010835	1734224	291875	1528544	2140849	1147843
232444	283420	37269	0	0	138877	0	9371	0
171516	914134	3143433	755906	1438139	199791	1217931	1786758	870576
164592	215628	32930	0	0	101509	0	7715	0
119378	692353	2750648	553166	1177614	132020	955517	1468808	646083
114674	160498	28504	0	0	72242	0	5843	0
82360	510927	2366032	393638	951408	85377	738221	1188674	469746
77767	117317	24449	0	0	50662	0	4661	0
55199	372798	2000414	274418	758003	53390	562553	944616	332368
52257	85060	20636	0	0	34636	0	3595	0
36376	265710	1659813	186434	593881	33178	421531	739847	230415
34105	60839	16912	0	0	23114	0	2641	0
23445	185690	1354322	123333	459081	19525	308928	572238	155759
21581	42092	13606	0	0	15281	0	2091	0
15174	127874	1083611	79800	348730	11054	225402	435266	102493
13847	29121	11092	0	0	9733	0	1460	0
9513	85819	850303	49818	260514	6355	160506	325459	65407
8503	19899	8578	0	0	6113	0	1100	0
5853	57275	654621	30224	191014	3295	112236	238916	41214
5200	13156	6582	0	0	3688	0	729	0
3400	37181	492668	18005	137402	1821	77597	172462	24769
3234	8461	4995	0	0	2214	0	516	0
2109	23723	363342	10426	97173	915	52872	122301	14768
1726	5578	3733	0	0	1294	0	363	0
1205	14824	261329	5739	67337	442	35189	85046	8454
983	3576	2759	0	0	699	0	268	0
663	9017	185178	3242	45951	212	22900	58262	4722
527	2200	1927	0	0	406	0	182	0
429	5358	127119	1669	30373	88	14683	39095	2544
273	1322	1324	0	0	181	0	104	0
227	3147	85157	883	19826	46	9418	25657	1364
147	787	950	0	0	123	0	70	0
111	1804	56017	506	12483	21	5790	16636	683
79	463	571	0	0	45	0	56	0
44	905	35520	246	7889	12	3515	10589	381
23	249	372	0	0	35	0	29	0
18	467	21929	141	4722	1	2167	6583	160
20	154	197	0	0	14	0	18	0
19	271	13220	74	2860	1	1239	3848	73
8	71	143	0	0	9	0	10	0
9	128	7542	38	1646	2	769	2312	30
3	45	66	0	0	5	0	10	0
4	59	4271	22	971	0	395	1346	16
3	17	36	0	0	3	0	2	0
0	19	2282	5	521	0	224	758	1
0	8	11	0	0	1	0	2	0
1	10	1146	3	282	0	114	441	3
0	4	6	0	0	0	0	0	0
0	3	556	3	130	0	44	191	0
0	4	10	0	0	0	0	2	0
0	3	254	0	59	0	25	99	0
0	0	0	0	0	0	0	1	0
0	1	99	1	28	0	9	57	0
0	0	0	0	0	0	0	0	0
0	1	51	0	14	0	4	25	0
0	0	0	0	0	0	0	0	0
0	0	22	0	4	0	3	3	0
0	0	0	0	0	0	0	0	0
0	0	5	0	1	0	0	4	0
0	0	0	0	0	0	0	0	0
0	0	4	0	0	0	1	1	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
